Id,LotArea,Street,Alley,Utilities,Neighborhood,BldgType,HouseStyle,YearBuilt,RoofStyle,Foundation,Electrical,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,SaleCondition,SalePrice
1423,4435,Pave,,AllPub,CollgCr,TwnhsE,1Story,2003,Gable,PConc,SBrkr,848,1,1,1,0,2,Normal,136500
1424,19690,Pave,,AllPub,Edwards,1Fam,SLvl,1966,Flat,CBlock,SBrkr,2201,2,4,1,1,2,Alloca,274970
1425,9503,Pave,,AllPub,NAmes,1Fam,1Story,1958,Hip,CBlock,SBrkr,1344,1,2,1,1,1,Normal,144000
1426,10721,Pave,,AllPub,NAmes,1Fam,1Story,1959,Hip,CBlock,SBrkr,1252,1,3,1,0,2,Normal,142000
1427,10944,Pave,,AllPub,NoRidge,1Fam,2Story,1994,Gable,PConc,SBrkr,2127,2,3,1,2,2,Normal,271000
1428,10930,Pave,Grvl,AllPub,NAmes,1Fam,1.5Fin,1945,Gable,CBlock,FuseA,1558,1,3,1,1,1,Normal,140000
1429,7200,Pave,,AllPub,OldTown,1Fam,1Story,1940,Gable,CBlock,SBrkr,804,1,2,1,2,1,Abnorml,119000
1430,12546,Pave,,AllPub,NWAmes,1Fam,1Story,1981,Gable,CBlock,SBrkr,1440,2,3,1,1,2,Normal,182900
1431,21930,Pave,,AllPub,Gilbert,1Fam,2Story,2005,Gable,PConc,SBrkr,1838,2,4,1,1,2,Normal,192140
1432,4928,Pave,,AllPub,NPkVill,TwnhsE,1Story,1976,Gable,CBlock,SBrkr,958,2,2,1,0,2,Normal,143750
1433,10800,Pave,Grvl,AllPub,OldTown,1Fam,1Story,1927,Gable,BrkTil,SBrkr,968,2,4,1,0,1,Normal,64500
1434,10261,Pave,,AllPub,Gilbert,1Fam,2Story,2000,Gable,PConc,SBrkr,1792,2,3,1,1,2,Normal,186500
1435,17400,Pave,,AllPub,Mitchel,1Fam,1Story,1977,Gable,CBlock,SBrkr,1126,2,3,1,1,2,Normal,160000
1436,8400,Pave,,AllPub,NAmes,1Fam,1Story,1962,Gable,CBlock,SBrkr,1537,1,3,1,1,2,Abnorml,174000
1437,9000,Pave,,AllPub,NAmes,1Fam,1Story,1971,Gable,PConc,SBrkr,864,1,3,1,0,2,Normal,120500
1438,12444,Pave,,AllPub,NridgHt,1Fam,1Story,2008,Hip,PConc,SBrkr,1932,2,2,1,1,3,Partial,394617
1439,7407,Pave,,AllPub,OldTown,1Fam,1Story,1957,Gable,CBlock,FuseA,1236,1,2,1,0,2,Normal,149700
1440,11584,Pave,,AllPub,NWAmes,1Fam,SLvl,1979,Hip,CBlock,SBrkr,1725,2,3,1,1,2,Normal,197000
1441,11526,Pave,,AllPub,Crawfor,1Fam,2.5Fin,1922,Gable,BrkTil,SBrkr,2555,2,3,1,1,2,Normal,191000
1442,4426,Pave,,AllPub,CollgCr,TwnhsE,1Story,2004,Gable,PConc,SBrkr,848,1,1,1,1,2,Normal,149300
1443,11003,Pave,,AllPub,Somerst,1Fam,2Story,2008,Gable,PConc,SBrkr,2007,2,3,1,1,3,Normal,310000
1444,8854,Pave,,AllPub,BrkSide,1Fam,1.5Unf,1916,Gable,BrkTil,FuseF,952,1,2,1,1,1,Normal,121000
1445,8500,Pave,,AllPub,CollgCr,1Fam,1Story,2004,Gable,PConc,SBrkr,1422,2,3,1,0,2,Normal,179600
1446,8400,Pave,,AllPub,Sawyer,1Fam,SFoyer,1966,Gable,CBlock,SBrkr,913,1,3,1,0,1,Normal,129000
1447,26142,Pave,,AllPub,Mitchel,1Fam,1Story,1962,Gable,CBlock,SBrkr,1188,1,3,1,0,1,Normal,157900
1448,10000,Pave,,AllPub,CollgCr,1Fam,2Story,1995,Gable,PConc,SBrkr,2090,2,3,1,1,2,Normal,240000
1449,11767,Pave,,AllPub,Edwards,1Fam,2Story,1910,Gable,CBlock,SBrkr,1346,1,2,1,0,1,Normal,112000
1450,1533,Pave,,AllPub,MeadowV,Twnhs,SFoyer,1970,Gable,CBlock,SBrkr,630,1,1,1,0,0,Abnorml,92000
1451,9000,Pave,,AllPub,NAmes,Duplex,2Story,1974,Gable,CBlock,SBrkr,1792,2,4,2,0,0,Normal,136000
1452,9262,Pave,,AllPub,Somerst,1Fam,1Story,2008,Gable,PConc,SBrkr,1578,2,3,1,1,3,Partial,287090
1453,3675,Pave,,AllPub,Edwards,TwnhsE,SLvl,2005,Gable,PConc,SBrkr,1072,1,2,1,0,2,Normal,145000
1454,17217,Pave,,AllPub,Mitchel,1Fam,1Story,2006,Gable,PConc,SBrkr,1140,1,3,1,0,0,Abnorml,84500
1455,7500,Pave,Pave,AllPub,Somerst,1Fam,1Story,2004,Gable,PConc,SBrkr,1221,2,2,1,0,2,Normal,185000
1456,7917,Pave,,AllPub,Gilbert,1Fam,2Story,1999,Gable,PConc,SBrkr,1647,2,3,1,1,2,Normal,175000
1457,13175,Pave,,AllPub,NWAmes,1Fam,1Story,1978,Gable,CBlock,SBrkr,2073,2,3,1,2,2,Normal,210000
1458,9042,Pave,,AllPub,Crawfor,1Fam,2Story,1941,Gable,Stone,SBrkr,2340,2,4,1,2,1,Normal,266500
1459,9717,Pave,,AllPub,NAmes,1Fam,1Story,1950,Hip,CBlock,FuseA,1078,1,2,1,0,1,Normal,142125
1460,9937,Pave,,AllPub,Edwards,1Fam,1Story,1965,Gable,CBlock,SBrkr,1256,1,3,1,0,1,Normal,147500
